interaction_id,applicant_id,job_id,interaction_type,timestamp,detail
0f56ff55-66ac-4a8c-8789-1da8194b2822,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:44.116Z,
f01f343b-6468-4957-a887-f9f38bc2c9d2,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:44.767Z,
99509b57-9830-49ac-95e5-7829c8539c13,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:45.404Z,
7e465df7-f4ab-427a-a523-dbf8aa31be22,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:45.986Z,
b53da4e4-95ca-43e1-af35-e27f624765c8,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:46.635Z,
c9c79744-906f-4887-9b2f-15258dfefa20,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:47.246Z,
3f1c8d7f-02da-420e-b1d2-955587552014,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:47.863Z,
102bb08f-e45f-4d95-834b-79c3c45cac9c,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:48.501Z,
81b2ac75-edeb-400f-b6ec-e1005375b157,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:49.672Z,
83696c4d-4fb9-4ef8-8ff9-f2ab85393601,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:50.976Z,
082461ef-db45-41aa-b17e-c047285be756,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:51.692Z,
cc385f9e-2df8-4671-acc8-419fd3914b4f,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:52.796Z,
45f30f7d-59c7-41c3-ab8d-fb9eaa31123f,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:53.618Z,
e39a493a-d9e9-449b-93cc-5a0f568291f7,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:54.858Z,
55c0e05e-c675-4aea-b1a0-436da977df2d,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:55.572Z,
260c847b-46c6-4ece-95af-140da1eab48e,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:56.209Z,
9a62a6a4-f296-4520-bbe7-8890188f419b,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:56.994Z,
4f06c525-ba47-4e10-9bd5-256df3e68444,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:57.826Z,
bc72e0d4-641e-489d-af5c-62a7ac2ddfac,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:58.609Z,
8a2758ff-9518-4a78-a0bc-812332e3f67b,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:34:59.392Z,
6c83131e-db9f-4721-81da-962cae4b5dd8,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:35:00.284Z,
ab465e55-e2f4-47c4-90f6-db6c64af3ed9,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:35:01.201Z,
a65027bf-7d58-445f-9264-d79ca1c4c729,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:35:04.602Z,
8dbf49d0-29b9-4886-bc50-2d86ba0bed09,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:35:06.130Z,
07acb744-a87c-45ca-b9a8-ba0739a7f8d0,baaedf71-9bd7-48da-8120-c69651880dc7,job_sol_001,view,2026-09-04T13:35:07.974Z,
cf192683-e891-45cd-bfd5-e1c0f5e306f3,baaedf71-9bd7-48da-8120-c69651880dc7,job_scraped_1f90b99efb,view,2026-09-04T13:47:28.791Z,
